site_name,month,customer_type,cluster,n_obs,n_total_type_month_site,p_empirical,p_shrunk,p05,p50,p95,uncertainty_width,phi_balanced_tm_cluster,kappa_effective,support_weight,prior_alpha,posterior_alpha
Gbowele,2025-02,HH1,inactive,0,23,0.0,0.007836990595611285,1.7194227133989587e-07,0.0015611792695840406,0.03506591797890581,0.035065746036634475,0.030303030303030304,8.023255813953488,0.5348837209302325,0.24312896405919662,0.24312896405919662
Gbowele,2025-02,HH1,outlier,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.023255813953488,0.5348837209302325,0.0,0.0
Gbowele,2025-02,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-02,HH2,1,2,2,1.0,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,1.0,1.3636363636363638,0.09090909090909091,1.3636363636363638,3.3636363636363638
Gbowele,2025-02,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-02,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-02,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-02,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-02,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-02,HH3,1,2,4,0.5,0.5,0.20501161175513988,0.5040042620351612,0.8066555786581434,0.6016439669030036,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-02,HH3,2,2,4,0.5,0.5,0.1933444213418566,0.49599573796483887,0.7949883882448601,0.6016439669030035,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-02,HH3,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-02,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-02,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-03,HH1,0,5,23,0.21739130434782608,0.19332130809595202,0.0904696417582055,0.18817934479870885,0.32259962871108605,0.23212998695288056,0.12432065217391304,8.023255813953488,0.5348837209302325,0.9974563953488372,5.997456395348837
Gbowele,2025-03,HH1,1,8,23,0.34782608695652173,0.3553809032983508,0.22043133404824036,0.35090875297032265,0.4976864569302534,0.27725512288201304,0.37703804347826086,8.023255813953488,0.5348837209302325,3.0250726744186047,11.025072674418604
Gbowele,2025-03,HH1,2,5,23,0.21739130434782608,0.2094851011994003,0.102734483281917,0.20770182203827053,0.3410664620889975,0.23833197880708049,0.18682065217391303,8.023255813953488,0.5348837209302325,1.49890988372093,6.4989098837209305
Gbowele,2025-03,HH1,3,4,23,0.17391304347826086,0.19587471889055474,0.09121705195208935,0.18762058988705665,0.3154545558093706,0.22423750385728125,0.25883152173913043,8.023255813953488,0.5348837209302325,2.076671511627907,6.076671511627907
Gbowele,2025-03,HH1,inactive,0,23,0.0,0.008081896551724138,1.219286181772024e-07,0.001438455851740028,0.040367585251217177,0.040367463322599,0.03125,8.023255813953488,0.5348837209302325,0.2507267441860465,0.2507267441860465
Gbowele,2025-03,HH1,outlier,1,23,0.043478260869565216,0.037856071964017995,0.002971456629328518,0.027680814505795667,0.09971750500733505,0.09674604837800653,0.021739130434782608,8.023255813953488,0.5348837209302325,0.1744186046511628,1.1744186046511629
Gbowele,2025-03,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-03,HH2,1,2,2,1.0,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,1.0,1.3636363636363638,0.09090909090909091,1.3636363636363638,3.3636363636363638
Gbowele,2025-03,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-03,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-03,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-03,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-03,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-03,HH3,1,3,4,0.75,0.75,0.4595187340095985,0.7814702053290423,0.9632161123378824,0.5036973783282839,0.75,2.5,0.16666666666666666,1.875,4.875
Gbowele,2025-03,HH3,2,1,4,0.25,0.25,0.03678388766211764,0.21852979467095773,0.5404812659904015,0.5036973783282839,0.25,2.5,0.16666666666666666,0.625,1.625
Gbowele,2025-03,HH3,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-03,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-03,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-04,HH1,0,5,25,0.2,0.17500000000000002,0.08027994465666079,0.16945526973348152,0.29071396971343844,0.21043402505677766,0.1,8.333333333333334,0.5555555555555556,0.8333333333333335,5.833333333333334
Gbowele,2025-04,HH1,1,5,25,0.2,0.221875,0.11635778540982529,0.21324942455384938,0.34681993583537263,0.23046215042554735,0.2875,8.333333333333334,0.5555555555555556,2.3958333333333335,7.395833333333334
Gbowele,2025-04,HH1,2,7,25,0.28,0.28015625,0.16555206973152187,0.27433602431711324,0.41525783959905527,0.2497057698675334,0.280625,8.333333333333334,0.5555555555555556,2.338541666666667,9.338541666666668
Gbowele,2025-04,HH1,3,4,25,0.16,0.17515624999999999,0.07843935695840422,0.16939555456775152,0.29241148060224,0.21397212364383578,0.22062500000000002,8.333333333333334,0.5555555555555556,1.838541666666667,5.838541666666667
Gbowele,2025-04,HH1,inactive,3,25,0.12,0.1128125,0.03782073551372091,0.10627654814146024,0.21544153997023338,0.17762080445651246,0.09125,8.333333333333334,0.5555555555555556,0.7604166666666667,3.760416666666667
Gbowele,2025-04,HH1,outlier,1,25,0.04,0.034999999999999996,0.0027092868160967106,0.026303910622034788,0.09655076053852235,0.09384147372242564,0.02,8.333333333333334,0.5555555555555556,0.16666666666666669,1.1666666666666667
Gbowele,2025-04,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-04,HH2,1,1,2,0.5,0.5,0.11300483203219036,0.5083962583792658,0.8950609873178987,0.7820561552857084,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-04,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-04,HH2,3,1,2,0.5,0.5,0.10493901268210122,0.4916037416207343,0.8869951679678095,0.7820561552857083,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-04,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-04,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-04,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-04,HH3,1,1,4,0.25,0.25,0.04016366773760513,0.22182592620800395,0.5434222744051199,0.5032586066675148,0.25,2.5,0.16666666666666666,0.625,1.625
Gbowele,2025-04,HH3,2,2,4,0.5,0.5,0.2075760901456136,0.5044488562018197,0.8034726170037226,0.595896526858109,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-04,HH3,3,1,4,0.25,0.25,0.037303150508713606,0.22273962704472972,0.5400658665830126,0.502762716074299,0.25,2.5,0.16666666666666666,0.625,1.625
Gbowele,2025-04,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-04,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-05,HH1,0,7,25,0.28,0.24857142857142858,0.13423366532083744,0.2428186277627979,0.3776562830159909,0.24342261769515347,0.1542857142857143,8.333333333333334,0.5555555555555556,1.285714285714286,8.285714285714286
Gbowele,2025-05,HH1,1,6,25,0.24,0.2671428571428571,0.15662130192427523,0.2659420491170893,0.40595121080665286,0.24932990888237763,0.34857142857142853,8.333333333333334,0.5555555555555556,2.9047619047619047,8.904761904761905
Gbowele,2025-05,HH1,2,8,25,0.32,0.305,0.1827413562984363,0.29857964359882805,0.44167655138110795,0.25893519508267165,0.26,8.333333333333334,0.5555555555555556,2.166666666666667,10.166666666666668
Gbowele,2025-05,HH1,3,2,25,0.08,0.10928571428571429,0.036787711968088554,0.10102921553142766,0.2053494090258907,0.16856169705780213,0.19714285714285715,8.333333333333334,0.5555555555555556,1.642857142857143,3.6428571428571432
Gbowele,2025-05,HH1,inactive,1,25,0.04,0.034999999999999996,0.002499271416728185,0.025716096041856488,0.09662721593952499,0.0941279445227968,0.02,8.333333333333334,0.5555555555555556,0.16666666666666669,1.1666666666666667
Gbowele,2025-05,HH1,outlier,1,25,0.04,0.034999999999999996,0.002744551349869348,0.02668899912989122,0.1029339122483873,0.10018936089851795,0.02,8.333333333333334,0.5555555555555556,0.16666666666666669,1.1666666666666667
Gbowele,2025-05,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-05,HH2,1,2,2,1.0,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,1.0,1.3636363636363638,0.09090909090909091,1.3636363636363638,3.3636363636363638
Gbowele,2025-05,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-05,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-05,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-05,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-05,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-05,HH3,1,2,4,0.5,0.5,0.20115030284578767,0.49437694922108555,0.8030125857638123,0.6018622829180247,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-05,HH3,2,1,4,0.25,0.25,0.039809295507637586,0.22389843973062165,0.5481069483828054,0.5082976528751678,0.25,2.5,0.16666666666666666,0.625,1.625
Gbowele,2025-05,HH3,3,1,4,0.25,0.25,0.04151220642553402,0.22996921128006387,0.5605572941237693,0.5190450876982353,0.25,2.5,0.16666666666666666,0.625,1.625
Gbowele,2025-05,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-05,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-06,HH1,0,4,25,0.16,0.13999999999999999,0.05469276039547406,0.13673061221211474,0.25186661476336847,0.19717385436789442,0.08,8.333333333333334,0.5555555555555556,0.6666666666666667,4.666666666666667
Gbowele,2025-06,HH1,1,7,25,0.28,0.3075,0.17797019831651778,0.30600218744942026,0.4455246140170693,0.2675544157005515,0.39,8.333333333333334,0.5555555555555556,3.2500000000000004,10.25
Gbowele,2025-06,HH1,2,8,25,0.32,0.30777777777777776,0.1835228352415376,0.3047408278198408,0.4499638396168533,0.2664410043753157,0.2711111111111111,8.333333333333334,0.5555555555555556,2.259259259259259,10.25925925925926
Gbowele,2025-06,HH1,3,5,25,0.2,0.20277777777777778,0.09894531331580383,0.19648538502669,0.3249257940788326,0.22598048076302876,0.2111111111111111,8.333333333333334,0.5555555555555556,1.7592592592592593,6.7592592592592595
Gbowele,2025-06,HH1,inactive,1,25,0.04,0.041944444444444444,0.003842231733744253,0.031959544125147794,0.1063217722799291,0.10247954054618486,0.04777777777777778,8.333333333333334,0.5555555555555556,0.3981481481481482,1.3981481481481481
Gbowele,2025-06,HH1,outlier,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.5555555555555556,0.0,0.0
Gbowele,2025-06,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-06,HH2,1,2,2,1.0,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,1.0,1.3636363636363638,0.09090909090909091,1.3636363636363638,3.3636363636363638
Gbowele,2025-06,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-06,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-06,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-06,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-06,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-06,HH3,1,2,4,0.5,0.5,0.20107664035987224,0.5011844089302728,0.7985357367120776,0.5974590963522053,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-06,HH3,2,2,4,0.5,0.5,0.20146426328792247,0.49881559106972717,0.7989233596401276,0.5974590963522052,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-06,HH3,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-06,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-06,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-07,HH1,0,4,25,0.16,0.1464102564102564,0.06361981255901082,0.1423668281720213,0.2639609608310071,0.20034114827199628,0.10564102564102565,8.333333333333334,0.5555555555555556,0.8803418803418804,4.880341880341881
Gbowele,2025-07,HH1,1,3,25,0.12,0.16589743589743589,0.07680387439791642,0.1599871229759649,0.28130986380864537,0.20450598941072895,0.30358974358974355,8.333333333333334,0.5555555555555556,2.52991452991453,5.52991452991453
Gbowele,2025-07,HH1,2,11,25,0.44,0.41384615384615386,0.27918228022274466,0.4119780423399091,0.5501775569326868,0.2709952767099421,0.3353846153846154,8.333333333333334,0.5555555555555556,2.794871794871795,13.794871794871796
Gbowele,2025-07,HH1,3,5,25,0.2,0.1974358974358974,0.0968580909701275,0.19062773802129906,0.3114288278685952,0.21457073689846773,0.18974358974358974,8.333333333333334,0.5555555555555556,1.5811965811965814,6.581196581196581
Gbowele,2025-07,HH1,inactive,2,25,0.08,0.0764102564102564,0.01756114239526569,0.06790449505856633,0.1618960547845272,0.14433491238926152,0.06564102564102564,8.333333333333334,0.5555555555555556,0.5470085470085471,2.547008547008547
Gbowele,2025-07,HH1,outlier,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.5555555555555556,0.0,0.0
Gbowele,2025-07,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-07,HH2,1,1,2,0.5,0.5,0.10881095387783493,0.506972436634868,0.8845915455167649,0.77578059163893,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-07,HH2,2,1,2,0.5,0.5,0.11540845448323525,0.493027563365132,0.8911890461221651,0.7757805916389299,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-07,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-07,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-07,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-07,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-07,HH3,1,1,4,0.25,0.25,0.046510227609441075,0.2285436196118704,0.5611178024361931,0.514607574826752,0.25,2.5,0.16666666666666666,0.625,1.625
Gbowele,2025-07,HH3,2,2,4,0.5,0.5,0.19909339067900067,0.5019336090280833,0.8072059794394498,0.6081125887604492,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-07,HH3,3,1,4,0.25,0.25,0.04076081553126611,0.22344131946609538,0.5322431937918232,0.4914823782605571,0.25,2.5,0.16666666666666666,0.625,1.625
Gbowele,2025-07,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-07,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-08,HH1,0,3,25,0.12,0.105,0.03535399832060848,0.0969014665192938,0.20243613231802104,0.16708213399741256,0.06,8.333333333333334,0.5555555555555556,0.5,3.5
Gbowele,2025-08,HH1,1,4,25,0.16,0.2008974358974359,0.10036396939883434,0.194351561033883,0.3217352278421939,0.22137125844335953,0.3235897435897436,8.333333333333334,0.5555555555555556,2.6965811965811968,6.696581196581197
Gbowele,2025-08,HH1,2,10,25,0.4,0.3852564102564102,0.24969940794862483,0.38490193206104417,0.5267293918231729,0.2770299838745481,0.34102564102564104,8.333333333333334,0.5555555555555556,2.841880341880342,12.841880341880342
Gbowele,2025-08,HH1,3,6,25,0.24,0.23243589743589743,0.124713219416549,0.22637404590524632,0.3637743696028774,0.2390611501863284,0.20974358974358975,8.333333333333334,0.5555555555555556,1.747863247863248,7.747863247863248
Gbowele,2025-08,HH1,inactive,2,25,0.08,0.0764102564102564,0.016715418389678296,0.06880610535345494,0.16106527340025606,0.14434985501057776,0.06564102564102564,8.333333333333334,0.5555555555555556,0.5470085470085471,2.547008547008547
Gbowele,2025-08,HH1,outlier,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.5555555555555556,0.0,0.0
Gbowele,2025-08,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-08,HH2,1,1,2,0.5,0.5,0.1261344862279711,0.503626417152084,0.8928035643123831,0.766669078084412,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-08,HH2,2,1,2,0.5,0.5,0.10719643568761685,0.496373582847916,0.8738655137720289,0.7666690780844121,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-08,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-08,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-08,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-08,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-08,HH3,1,1,4,0.25,0.25,0.04485146985591545,0.22276321297647755,0.5627128958872776,0.5178614260313621,0.25,2.5,0.16666666666666666,0.625,1.625
Gbowele,2025-08,HH3,2,3,4,0.75,0.75,0.43728710411272237,0.7772367870235224,0.9551485301440845,0.5178614260313621,0.75,2.5,0.16666666666666666,1.875,4.875
Gbowele,2025-08,HH3,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-08,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-08,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-09,HH1,0,4,28,0.14285714285714285,0.12585034013605442,0.04886469127008453,0.1194152378631941,0.22370511165882814,0.17484042038874362,0.07142857142857142,8.75,0.5833333333333334,0.625,4.625
Gbowele,2025-09,HH1,1,8,28,0.2857142857142857,0.3052721088435374,0.18750386319237744,0.3024137389586842,0.43371478852586504,0.2462109253334876,0.3678571428571429,8.75,0.5833333333333334,3.21875,11.21875
Gbowele,2025-09,HH1,2,7,28,0.25,0.24702380952380953,0.13409190217326922,0.23964366785038183,0.37167234503267,0.23758044285940078,0.2375,8.75,0.5833333333333334,2.078125,9.078125
Gbowele,2025-09,HH1,3,5,28,0.17857142857142858,0.19005102040816327,0.09684564886487804,0.18706073549290797,0.30716049895726794,0.2103148500923899,0.2267857142857143,8.75,0.5833333333333334,1.9843750000000002,6.984375
Gbowele,2025-09,HH1,inactive,4,28,0.14285714285714285,0.13180272108843538,0.054112264469071185,0.12552350647972638,0.2285662479087936,0.1744539834397224,0.09642857142857142,8.75,0.5833333333333334,0.8437499999999999,4.84375
Gbowele,2025-09,HH1,outlier,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.5833333333333334,0.0,0.0
Gbowele,2025-09,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-09,HH2,1,2,2,1.0,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,1.0,1.3636363636363638,0.09090909090909091,1.3636363636363638,3.3636363636363638
Gbowele,2025-09,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-09,HH2,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-09,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-09,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-09,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-09,HH3,1,2,4,0.5,0.5,0.1931218852683054,0.49890656886071505,0.804647041508861,0.6115251562405556,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-09,HH3,2,2,4,0.5,0.5,0.19535295849113896,0.501093431139285,0.8068781147316946,0.6115251562405556,0.5,2.5,0.16666666666666666,1.25,3.25
Gbowele,2025-09,HH3,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-09,HH3,inactive,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-09,HH3,outlier,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-10,HH1,0,5,28,0.17857142857142858,0.16624149659863946,0.08089788187048569,0.16117259150478394,0.27463726898905844,0.19373938711857275,0.12678571428571428,8.75,0.5833333333333334,1.109375,6.109375
Gbowele,2025-10,HH1,1,8,28,0.2857142857142857,0.29336734693877553,0.1760435099353152,0.2879302150264582,0.4190220358451704,0.2429785259098552,0.31785714285714284,8.75,0.5833333333333334,2.78125,10.78125
Gbowele,2025-10,HH1,2,10,28,0.35714285714285715,0.34438775510204084,0.22481095260620423,0.3405209724404714,0.4795226801704622,0.254711727564258,0.3035714285714286,8.75,0.5833333333333334,2.6562500000000004,12.65625
Gbowele,2025-10,HH1,3,3,28,0.10714285714285714,0.13010204081632654,0.05340680581678642,0.12557886870684132,0.23184685916683148,0.17844005335004506,0.20357142857142857,8.75,0.5833333333333334,1.78125,4.78125
Gbowele,2025-10,HH1,inactive,1,28,0.03571428571428571,0.03443877551020408,0.0028861999829984516,0.02522916974299981,0.08795648413315284,0.08507028415015438,0.030357142857142857,8.75,0.5833333333333334,0.265625,1.265625
Gbowele,2025-10,HH1,outlier,1,28,0.03571428571428571,0.031462585034013606,0.0021237706562236397,0.023017391206083176,0.08729379415410342,0.08517002349787978,0.017857142857142856,8.75,0.5833333333333334,0.15625,1.15625
Gbowele,2025-10,HH2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-10,HH2,1,1,2,0.5,0.5,0.11065639787561228,0.5046121820123195,0.8829941607467858,0.7723377628711735,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-10,HH2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-10,HH2,3,1,2,0.5,0.5,0.11700583925321406,0.49538781798768056,0.8893436021243878,0.7723377628711737,0.5,1.3636363636363638,0.09090909090909091,0.6818181818181819,1.6818181818181819
Gbowele,2025-10,HH2,inactive,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-10,HH2,outlier,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363638,0.09090909090909091,0.0,0.0
Gbowele,2025-10,HH3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-10,HH3,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
Gbowele,2025-10,HH3,2,4,4,1.0,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,1.0,2.5,0.16666666666666666,2.5,6.5
Gbowele,2025-10,HH3,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.0,0.0
